AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	case	R1	S1	Rn	Sn	distance	model
0.877470414201184	0.5375	0.518912771637638	1.0	extend_E_coli	amoxicillin	CWSI	1	908	508	0	296	1.79078073568618	LightGBM
0.801103595585618	0.490566037735849	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	702	289	0	1.36799560377653	LightGBM
0.761569953720185	0.490566037735849	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	289	0	1.36799560377653	LightGBM
0.761860207100592	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	290	0	1.36799560377653	LightGBM
0.808413461538462	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	290	0	1.36799560377653	LightGBM
0.790769230769231	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	290	0	1.36799560377653	LightGBM
0.795225591715976	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	290	0	1.36799560377653	LightGBM
0.750650887573965	0.480769230769231	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	942	703	290	0	1.36799560377653	LightGBM
0.76884800295858	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	943	703	290	0	1.36799560377653	LightGBM
0.823905325443787	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	943	703	290	0	1.36799560377653	LightGBM
0.766050295857988	0.490384615384615	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	943	703	290	0	1.36799560377653	LightGBM
0.835380859375	0.58765625	0.547147261810684	1.0	extend_E_coli	amoxicillin	CWSI	1	942	702	0	99	1.36799560377653	LightGBM
0.828537981269511	0.565483870967742	0.536389438728675	0.967741935483871	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.814079084287201	0.62258064516129	0.569304983702054	1.0	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.886259105098855	0.560483870967742	0.530945990298798	1.0	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.817180020811655	0.603548387096774	0.563587186214455	1.0	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.839308012486993	0.598064516129032	0.551164601676987	1.0	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.835442247658689	0.582903225806452	0.544076635435719	1.0	extend_E_coli	amoxicillin	CWSI	1	942	703	0	100	1.36799560377653	LightGBM
0.811597294484912	0.585483870967742	0.54342984115211	1.0	extend_E_coli	amoxicillin	CWSI	1	943	703	0	100	1.36799560377653	LightGBM
0.843309053069719	0.594838709677419	0.55057707055554	1.0	extend_E_coli	amoxicillin	CWSI	1	943	703	0	100	1.36799560377653	LightGBM
0.844588969823101	0.588225806451613	0.548763947646867	1.0	extend_E_coli	amoxicillin	CWSI	1	943	703	0	100	1.36799560377653	LightGBM
0.90625	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1130	763	101	0	1.31666968858932	LightGBM
0.88958984375	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1130	763	101	0	1.31666968858932	LightGBM
0.8683203125	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1130	763	101	0	1.31666968858932	LightGBM
0.938740894901145	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1130	763	102	0	1.31666968858932	LightGBM
0.952622268470343	0.507258064516129	0.5	0.0158064516129032	extend_E_coli	amoxicillin	CWSI	0	1130	763	102	0	1.31666968858932	LightGBM
0.901467221644121	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1130	763	102	0	1.31666968858932	LightGBM
0.911779396462019	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1131	763	102	0	1.31666968858932	LightGBM
0.86735691987513	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1131	763	102	0	1.31666968858932	LightGBM
0.9110197710718	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1131	764	102	0	1.31666968858932	LightGBM
0.886971904266389	0.5	0.0	0.0	extend_E_coli	amoxicillin	CWSI	0	1131	764	102	0	1.31666968858932	LightGBM
0.893936	0.7188	0.648912888592335	0.96	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	39	1.31666968858932	LightGBM
0.875056	0.7796	0.721472329789153	0.96	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	39	1.31666968858932	LightGBM
0.899408	0.7842	0.69694078172837	1.0	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	39	1.31666968858932	LightGBM
0.883568	0.7618	0.684021848448708	0.96	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	39	1.31666968858932	LightGBM
0.880434027777778	0.748333333333333	0.661560103967753	1.0	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	40	1.31666968858932	LightGBM
0.907274305555556	0.792708333333333	0.718059207130549	1.0	extend_E_coli	amoxicillin	CWSI	1	1130	763	0	40	1.31666968858932	LightGBM
0.909236111111111	0.810208333333333	0.727989396377311	1.0	extend_E_coli	amoxicillin	CWSI	1	1131	763	0	40	1.31666968858932	LightGBM
0.85109375	0.755833333333333	0.701654629808813	0.916666666666667	extend_E_coli	amoxicillin	CWSI	1	1131	763	0	40	1.31666968858932	LightGBM
0.909895833333333	0.754166666666667	0.681732322927024	0.958333333333333	extend_E_coli	amoxicillin	CWSI	1	1131	764	0	40	1.31666968858932	LightGBM
0.875859375	0.796875	0.718713267975651	0.958333333333333	extend_E_coli	amoxicillin	CWSI	1	1131	764	0	40	1.31666968858932	LightGBM
0.870506	0.5332	0.98	0.0614	extend_E_coli	amoxicillin	CWSI	0	970	711	261	0	0.0	LightGBM
0.897715535193669	0.543979591836735	1.0	0.0906122448979592	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.847259475218659	0.498571428571428	0.366666666666667	0.0185714285714286	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.852230320699708	0.541326530612245	0.99	0.0830612244897959	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.896580591420242	0.518469387755102	0.85	0.0404081632653061	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.840562265722616	0.525102040816327	0.99	0.0485714285714286	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.879394002498959	0.553265306122449	1.0	0.102857142857143	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.84847563515202	0.546632653061225	1.0	0.0938775510204082	extend_E_coli	amoxicillin	CWSI	0	970	711	262	0	0.0	LightGBM
0.888540191586839	0.524489795918367	0.99	0.0471428571428571	extend_E_coli	amoxicillin	CWSI	0	971	711	262	0	0.0	LightGBM
0.878987921699292	0.519795918367347	0.93	0.0448979591836735	extend_E_coli	amoxicillin	CWSI	0	971	711	262	0	0.0	LightGBM
0.751659729448491	0.564677419354839	0.535636863852194	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	91	0.0	LightGBM
0.717700312174818	0.571774193548387	0.536211694078389	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	91	0.0	LightGBM
0.70065	0.5515	0.530323719732063	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.832288888888889	0.554833333333333	0.526875873482397	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.771405555555556	0.571	0.543578208470367	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.793405555555555	0.559666666666667	0.537227603212126	0.966666666666667	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.714088888888889	0.562166666666667	0.536057734925084	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.729388888888889	0.568333333333333	0.537086877667656	1.0	extend_E_coli	amoxicillin	CWSI	1	970	711	0	92	0.0	LightGBM
0.812055555555556	0.5785	0.544255595308874	1.0	extend_E_coli	amoxicillin	CWSI	1	971	711	0	92	0.0	LightGBM
0.811966666666667	0.561	0.534249851277085	0.966666666666667	extend_E_coli	amoxicillin	CWSI	1	971	711	0	92	0.0	LightGBM
0.670259515570934	0.501911764705882	0.04	0.0014705882352941	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.620847750865052	0.502058823529412	0.06	0.0038235294117647	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.564212802768166	0.501617647058824	0.13	0.0038235294117647	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.600847750865052	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.640934256055363	0.502205882352941	0.07	0.0041176470588235	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.653295847750865	0.501911764705882	0.06	0.0038235294117647	extend_E_coli	amoxicillin_clavulanate	CWSI	0	284	432	125	0	1.81542043287304	LightGBM
0.575285467128028	0.503088235294118	0.14	0.0044117647058823	extend_E_coli	amoxicillin_clavulanate	CWSI	0	285	432	125	0	1.81542043287304	LightGBM
0.580142733564014	0.503529411764706	0.2	0.0047058823529411	extend_E_coli	amoxicillin_clavulanate	CWSI	0	285	432	125	0	1.81542043287304	LightGBM
0.522076124567474	0.505588235294118	0.28	0.0079411764705882	extend_E_coli	amoxicillin_clavulanate	CWSI	0	285	432	125	0	1.81542043287304	LightGBM
0.595491276400367	0.506515151515152	0.32	0.0148484848484848	extend_E_coli	amoxicillin_clavulanate	CWSI	0	285	432	126	0	1.81542043287304	LightGBM
0.744827964243549	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	507	1.81542043287304	LightGBM
0.690459605329735	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	507	1.81542043287304	LightGBM
0.763313374936752	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	507	1.81542043287304	LightGBM
0.648942486085343	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	507	1.81542043287304	LightGBM
0.728170013850415	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	508	1.81542043287304	LightGBM
0.748190789473684	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	284	432	0	508	1.81542043287304	LightGBM
0.639121364265928	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	285	432	0	508	1.81542043287304	LightGBM
0.722744113573407	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	285	432	0	508	1.81542043287304	LightGBM
0.633845221606648	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	285	432	0	508	1.81542043287304	LightGBM
0.697623788088643	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	285	432	0	508	1.81542043287304	LightGBM
