AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.985424	0.9316000000000000	0.9821739130434790	0.88	Streptococcus pneumoniae	penicillin	CWSI	43	0	209	226	168	0
0.99344	0.9734000000000000	0.9824000000000000	0.96	Streptococcus pneumoniae	penicillin	CWSI	44	0	209	226	168	0
0.952416	0.8662000000000000	0.9549523809523810	0.7600000000000000	Streptococcus pneumoniae	penicillin	CWSI	45	0	209	226	168	0
0.9849760000000000	0.9430000000000000	0.9644166666666670	0.9200000000000000	Streptococcus pneumoniae	penicillin	CWSI	46	0	209	226	168	0
0.973952	0.88	1.0	0.7600000000000000	Streptococcus pneumoniae	penicillin	CWSI	47	0	209	226	169	0
0.9716320000000000	0.9508000000000000	0.98625	0.9200000000000000	Streptococcus pneumoniae	penicillin	CWSI	48	0	209	226	169	0
0.9796000000000000	0.8522000000000000	0.9778947368421050	0.7200000000000000	Streptococcus pneumoniae	penicillin	CWSI	49	0	209	226	169	0
0.9808333333333330	0.9360416666666670	0.9188340529036180	0.9495833333333330	Streptococcus pneumoniae	penicillin	CWSI	50	1	208	225	0	277
0.9570833333333330	0.9135416666666670	0.8825105351170570	0.9483333333333330	Streptococcus pneumoniae	penicillin	CWSI	51	1	208	226	0	277
0.969546313799622	0.9560869565217390	0.9563222284961420	0.9547826086956520	Streptococcus pneumoniae	penicillin	CWSI	52	1	209	226	0	277
0.9837429111531190	0.9158695652173910	0.8801413043478260	0.9634782608695650	Streptococcus pneumoniae	penicillin	CWSI	53	1	209	226	0	277
0.9984120982986770	0.9710869565217390	0.9577898550724640	0.9891304347826090	Streptococcus pneumoniae	penicillin	CWSI	54	1	209	226	0	277
0.946984877126654	0.8832608695652180	0.8431868472911950	0.9391304347826090	Streptococcus pneumoniae	penicillin	CWSI	55	1	209	226	0	277
0.9952457466918720	0.9421739130434780	0.9177101449275360	0.9752173913043480	Streptococcus pneumoniae	penicillin	CWSI	56	1	209	226	0	277
0.9777599243856330	0.9426086956521740	0.9551410690758520	0.935217391304348	Streptococcus pneumoniae	penicillin	CWSI	57	1	209	226	0	277
0.9744517958412100	0.9639130434782610	0.9572875494071150	0.9682608695652180	Streptococcus pneumoniae	penicillin	CWSI	58	1	209	226	0	278
0.9921361058601130	0.9732608695652180	1.0	0.9386956521739130	Streptococcus pneumoniae	penicillin	CWSI	59	1	209	226	0	278
0.9968135904499540	0.9463636363636360	0.9841935483870970	0.9090909090909090	Streptococcus pneumoniae	penicillin	CWSI	60	2	190	0	186	295
0.980734618916437	0.9310606060606060	0.9826666666666670	0.8787878787878790	Streptococcus pneumoniae	penicillin	CWSI	61	2	190	0	186	295
0.9894582185491280	0.9292424242424240	0.9448295454545450	0.9090909090909090	Streptococcus pneumoniae	penicillin	CWSI	62	2	191	0	186	295
0.994297520661157	0.984242424242424	0.9658655462184870	1.0	Streptococcus pneumoniae	penicillin	CWSI	63	2	191	0	186	295
0.9894949494949490	0.9313636363636360	0.981	0.8787878787878790	Streptococcus pneumoniae	penicillin	CWSI	64	2	191	0	186	295
0.9874012855831040	0.9289393939393940	0.9490285923753670	0.9090909090909090	Streptococcus pneumoniae	penicillin	CWSI	65	2	191	0	186	295
0.97089072543618	0.9084848484848490	0.96416091954023	0.8484848484848480	Streptococcus pneumoniae	penicillin	CWSI	66	2	191	0	186	295
0.9811248852157940	0.9395454545454550	0.9355145785586960	0.9393939393939390	Streptococcus pneumoniae	penicillin	CWSI	67	2	191	0	187	295
0.9921875	0.96671875	0.9640625	0.96875	Streptococcus pneumoniae	penicillin	CWSI	68	2	191	0	187	296
0.985615234375	0.9196875	0.9012318512448970	0.9375	Streptococcus pneumoniae	penicillin	CWSI	69	2	191	0	187	296
0.9980952380952380	0.9702380952380950	1.0	0.9376190476190480	Streptococcus pneumoniae	penicillin	CWSI	70	3	0	207	186	295
0.9859183673469390	0.9745238095238100	1.0	0.950952380952381	Streptococcus pneumoniae	penicillin	CWSI	71	3	0	208	186	295
0.9930839002267580	0.922857142857143	0.8733152173913040	0.9928571428571430	Streptococcus pneumoniae	penicillin	CWSI	72	3	0	208	186	295
0.9850340136054420	0.9402380952380950	0.9110201392810090	0.9733333333333330	Streptococcus pneumoniae	penicillin	CWSI	73	3	0	208	186	295
0.9846258503401360	0.9740476190476190	1.0	0.9400000000000000	Streptococcus pneumoniae	penicillin	CWSI	74	3	0	208	186	295
0.9882993197278910	0.9576190476190480	0.9524751651856920	0.9595238095238090	Streptococcus pneumoniae	penicillin	CWSI	75	3	0	208	186	295
0.9808163265306120	0.9645238095238100	1.0	0.9400000000000000	Streptococcus pneumoniae	penicillin	CWSI	76	3	0	208	186	295
0.98245	0.9365000000000000	0.9067316017316020	0.9695	Streptococcus pneumoniae	penicillin	CWSI	77	3	0	208	187	295
0.988275	0.9415000000000000	0.9494284731436430	0.9275	Streptococcus pneumoniae	penicillin	CWSI	78	3	0	208	187	296
0.9371375000000000	0.8125	0.7353002849002850	0.9735	Streptococcus pneumoniae	penicillin	CWSI	79	3	0	208	187	296
0.9837573964497040	0.9109615384615390	0.9709057971014490	0.8461538461538460	Streptococcus pneumoniae	penicillin	CWSI	80	0	208	225	235	0
