AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.9688300648093600	0.9267431192660550	0.9048719236096900	0.9541284403669720	Klebsiella pneumoniae	meropenem	PSI	88	0	662	983	233	0
0.9562780910697750	0.8772018348623850	0.8619235949614790	0.8990825688073400	Klebsiella pneumoniae	meropenem	PSI	89	0	662	983	233	0
0.9462390430971510	0.880472972972973	0.8693919918415010	0.8958108108108110	Klebsiella pneumoniae	meropenem	PSI	90	1	661	982	0	61
0.9400776113951790	0.8762837837837840	0.8405314619906970	0.9248648648648650	Klebsiella pneumoniae	meropenem	PSI	91	1	661	982	0	61
0.9738239590942300	0.9571621621621620	0.9593229551072780	0.9587837837837840	Klebsiella pneumoniae	meropenem	PSI	92	1	661	983	0	61
0.9711687363038720	0.9185810810810810	0.877748516326242	0.9702702702702700	Klebsiella pneumoniae	meropenem	PSI	93	1	661	983	0	61
0.9494384587290000	0.9101351351351350	0.8854631086789640	0.9414864864864870	Klebsiella pneumoniae	meropenem	PSI	94	1	661	983	0	61
0.9198517545505720	0.8749315068493150	0.8157254247623450	0.9710958904109590	Klebsiella pneumoniae	meropenem	PSI	95	1	662	983	0	61
0.9595440045036590	0.8932876712328770	0.8698489527545460	0.9217808219178080	Klebsiella pneumoniae	meropenem	PSI	96	1	662	983	0	61
0.9589604053293300	0.8850000000000000	0.8587429283747070	0.916027397260274	Klebsiella pneumoniae	meropenem	PSI	97	1	662	983	0	61
0.9491236629761680	0.8838356164383560	0.8589936289752720	0.9168493150684930	Klebsiella pneumoniae	meropenem	PSI	98	1	662	983	0	62
0.9230258960405330	0.8273972602739730	0.791603333701612	0.8921917808219180	Klebsiella pneumoniae	meropenem	PSI	99	1	662	983	0	62
0.7907024793388430	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	0	0	567	98	76	0
0.8027272727272730	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	1	0	568	98	76	0
0.7240495867768600	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	2	0	568	98	76	0
